primaryEIC;eic;transparencyID;name;shortName;orgEic;transmissionId
40W000000010421D;40W000003196708W;10421;KARACAYIR RES-MURSAL;KARACAYIR;40X0000000100281;2199
40W000000010422B;40W000003196709U;10422;ASSU BALIKLI 1-2-3;ASSU BALIKLI;40X0000000101083;2094
40W0000000104239;40W0000031967108;10423;ITC-KA SAMSUN-CARSAMBA;ITC-KA SAMSU;40X0000000004207;2093
40W0000000104247;40W0000031967124;10424;AKYURT RES;AKYURT RES;40X100000010029N;2096
40W0000000104425;40W000003196728Q;10442;YAHYALI RES(BAK);YAHYALI-2 RE;40X000000010228U;2111
40W0000000104611;40W000003196747M;10461;ELMALI RES;ELMALI RES;40X000000010289A;2100
40W000000010481W;40W000003196768E;10481;KURTEKS URETIM TESISI;KURTEKS URET;40X0000000004898;2146
40W000000010482U;40W000003196769C;10482;BALKODU II HES;BALKODU II H;40X000000004148E;2099
40W000000010501F;40W000003196787A;10501;KIRKAGAC RES;KIRKAGAC RES;40X000000003585Y;2123
40W000000010502D;40W0000031967888;10502;KONAKPINAR RES;KONAKPINAR R;40X100000010029N;2101
40W000000010502D;40W0000031967888;10502;KONAKPINAR RES;KONAKPINAR R;40X100000010029N;2194
40W0000000105219;40W000003196807U;10521;BIRECIK-NIZIP BARAJI VE HES;BIRECIK HIDR;40X000000000195P;978
40W0000000105235;40W0000031969003;10523;KUZEY I-II REG.VE HES;KUZEY I-II R;40X000000009730L;2103
40W0000000105235;40W0000031969003;10523;KUZEY I-II REG.VE HES;KUZEY I-II R;40X000000009730L;2103
40W0000000105243;40W0000031969011;10524;SEFERIHISAR RUZ. ES;SEFERIHISAR ;40X000000010333X;2116
40W000000010561Y;40W000003196927K;10561;KEN-3 JES;KEN-3 JES;40X000000000524W;2126
40W000000010562W;40W000003196928I;10562;NAMNAM HES;NAMNAM HES;40X000000010308W;2141
40W000000010563U;40W000003196929G;10563;HASSAS TEKNIK-URLA RES;HASSAS TEKNI;40X000000009868T;2112
40W000000010581S;40W000003196947E;10581;MESELI HES;MESELI HES;40X000000010269G;2119
40W000000010581S;40W000003196947E;10581;MESELI HES;MESELI HES;40X000000010269G;2119
40W000000010582Q;40W000003196948C;10582;ANKAMALL AVM TRIJEN.;ANKAMALL AVM;40X000000010336R;2155
40W000000010584M;40W000003196950P;10584;FATMA RES;FATMA RES;40X000000009431V;2113
40W000000010585K;40W000003196951N;10585;GUVERCIN REG. VE HES;GUVERCIN REG;40X000000010288C;2138
40W000000010585K;40W000003196951N;10585;GUVERCIN REG. VE HES;GUVERCIN REG;40X000000010288C;2138
40W000000010587G;40W000003196953J;10587;KARACABEY RES;KARACABEY RE;40X000000010328Q;2114
40W000000010589C;40W000003196955F;10589;SARPINCIK RES;SARPINCIK RE;40X000000009788R;2125
40W000000010590R;40W000003196956D;10590;SOLENTEGRE GES;SOLENTEGRE G;40X000000010335T;2108
40W000000010596F;40W0000031969767;10596;SANDIKLI BIYOGAZ TESISI;SANDIKLI BIY;40X000000010373L;2117
40W000000010597D;40W0000031969775;10597;TIRE BIYOGAZ TESISI;TIRE BIYOGAZ;40X0000000064181;2109
40W000000010598B;40W0000031969791;10598;MARAS BIYOKUTLE TESISI;MARAS BIYOKU;40X000000010353R;2118
40W0000000105999;40W000003196980G;10599;MUTLULAR ENERJI B.S.;MUTLULAR ENE;40X000000010339L;2121
40W000000010601B;40W000003196982C;10601;HATAY GOKCEGOZ COP SANT.;HATAY GOKCEG;40X000000010338N;2137
40W0000000106029;40W000003196983A;10602;OSMANIYE COP GAZI E.U.T.;OSMANIYE COP;40X000000010376F;2130
40W0000000106037;40W0000031969848;10603;KARGI REG. VE HES(DINAMIK ENR.);KARGI REG. V;40X000000010337P;2139
40W0000000106037;40W0000031969848;10603;KARGI REG. VE HES(DINAMIK ENR.);KARGI REG. V;40X000000010337P;2139
40W0000000106045;40W0000031969856;10604;ZEUS BIYOKUTLE E.D.ELK.U.T.;ZEUS BIYOKUT;40X0000000096737;2132
40W0000000106053;40W0000031969864;10605;MAS 1 YENILENEBILIR E.U.T.;MAS 1 YENILE;40X000000010352T;2147
40W0000000106061;40W0000031969872;10606;MEHMETHAN JES;MEHMETHAN JE;40X000000004857M;2127
40W000000010608Y;40W000003196989Z;10608;AHMETLI HES;AHMETLI HES;40X000000010354P;2135
40W000000010609W;40W000003196990D;10609;MELIKOM REG. VE HES;MELIKOM REG.;40X000000009709C;2142
40W0000000106215;40W000003197087X;10621;KINIK RES(ESINTI);KINIK RES(ES;40X000000010356L;2140
40W000000010661U;40W000003197127A;10661;DEREICI HES;DEREICI HES;40X000000010068Q;2151
40W000000010681O;40W0000031971474;10681;O.ANADOLU RAFINERI (TUPRAS KIRIKKALE);TUPRAS KIRIK;40X000000000379F;888
40W000000010681O;40W000000003657C;10681;O.ANADOLU RAFINERI (TUPRAS KIRIKKALE);TUPRAS KIRIK;40X000000000379F;888
40W000000010682M;40W0000000114307;10682;TUPRAS ALIAGA-IZMIR RAF.TESISI;TUPRAS ALIAG;40X000000000379F;746
40W000000010682M;40W0000031971482;10682;TUPRAS ALIAGA-IZMIR RAF.TESISI;TUPRAS ALIAG;40X000000000379F;746
40W000000010683K;40W000000029291N;10683;TUPRAS BATMAN RAF. TESISI;TUPRAS BATMA;40X000000000379F;1386
40W000000010683K;40W0000031971490;10683;TUPRAS BATMAN RAF. TESISI;TUPRAS BATMA;40X000000000379F;1386
40W0000000107017;40W000003197167Z;10701;SULTANHISAR JES;SULTANHISAR ;40X000000010375H;2129
40W0000000107017;40W000003197167Z;10701;SULTANHISAR JES;SULTANHISAR ;40X000000010375H;2157
40W0000000107025;40W000003197168X;10702;YUMRUTEPE REG. VE HES;YUMRUTEPE RE;40X000000010355N;2143
40W0000000107025;40W000003197168X;10702;YUMRUTEPE REG. VE HES;YUMRUTEPE RE;40X000000010355N;2366
40W0000000107211;40W000003197267V;10721;ACWA POWER KIRIKKALE DGKCS;ACWA POWER K;40X000000010372N;2170
40W000000010741W;40W0000031973272;10741;MALATYA 1 COP GAZ E.U.TES.;MALATYA 1 CO;40X000000010452P;2122
40W000000010761Q;40W000003197347X;10761;KUBILAY JES;KUBILAY JES;40X000000010380O;2128
40W000000010781K;40W000003197368P;10781;TARABYA OTELI D.KOJ.TESISI;TARABYA OTEL;40X000000010432V;2025
40W0000000108013;40W000003197387L;10801;OMMER ENR.TRIJEN.TESISI;OMMER ENR.TR;40X000000010512X;2162
40W000000010821Y;40W0000031974074;10821;SAMATLAR REG. VE HES;SAMATLAR REG;40X000000010374J;2148
40W000000010841S;40W000003197427Z;10841;CIGDEM REG. VE HES;CIGDEM REG. ;40X000000009888N;2152
40W0000000108874;40W000003197554S;10887;TOPCAM HES;TopCam HES;40X000000000195P;2144
40W000000010902Y;40W000003197568H;10902;AIRRES-4 RES;AIRRES-4 RES;40X0000000104120;2159
40W000000010903W;40W000003197569F;10903;BERGRES RES;BERGRES RES;40X000000010552L;2180
40W000000010942M;40W000003197648J;10942;BARBAROS RES;BARBAROS RES;40X000000009533N;2160
40W000000010962G;40W0000031989490;10962;PETKIM RES;PETKIM RES;40X000000000173Z;2166
40W000000010982A;40W000003198988R;10982;BUPILIC SANTRALI;BUPILIC SANT;40X0000000105961;2153
40W000000011002S;40W000003198989P;11002;CAYHAN II REG. VE HES;CAYHAN II RE;40X0000000103302;2173
40W000000011022M;40W0000031989903;11022;KARGI BARAJI VE HES;KARGI BARAJI;40X000000010532R;2181
40W000000011023K;40W0000031989911;11023;KARTALDAGI RES;KARTALDAGI R;40X000000010454L;2161
40W000000011024I;40W100003198992N;11024;GUNES HES(TIMSE ELK.);GUNES HES;40X0000000106739;2164
40W000000011024I;40W100003198992N;11024;GUNES HES(TIMSE ELK.);GUNES HES;40X0000000106739;2164
40W000000011043E;40W000003199030F;11043;SOMA(A) TES;SOMA(A) TES;40X000000000195P;683
40W000000011062A;40W0000031992307;11062;MEM ELK.URETIM SANTRALI;MEM ELK.URET;40X000000010713N;2276
40W0000000110824;40W000003199249N;11082;BOLU CIM.ATIK ISIDAN .E.U.TES.;BOLU CIM.ATI;40X0000000106941;1904
40W0000000110832;40W0000031992501;11083;ASLAN CIM.ATIK ISIDAN E.U.TES.;ASLAN CIM.AT;40X100000010695N;1965
40W0000000110840;40W100003199251N;11084;DEREBASI REG. VE HES;DEREBASI REG;40X000000006759C;2163
40W000000011102O;40W000003199269H;11102;DOGANCAY REG. VE HES(ENERJISA ENR.);DOGANCAY REG;40X000000000282U;2168
40W000000011104K;40W000003199273Q;11104;AYBIGE REG VE HES;AYBIGE REG V;40X000000010392H;2176
40W000000011122I;40W000003199289B;11122;MELIKE IPLIK KOJEN.TES.;MELIKE IPLIK;40X0000000107735;1719
40W000000011122I;40W000003199289B;11122;MELIKE IPLIK KOJEN.TES.;MELIKE IPLIK;40X0000000107735;1390
40W000000011124E;40W000003199291O;11124;MANISA OSB URT.SANT.;MOSB URT.SAN;40X000000010492D;2174
40W000000011124E;40W000003199291O;11124;MANISA OSB URT.SANT.;MOSB URT.SAN;40X000000010492D;2417
40W000000011126A;40W000003199293K;11126;MUS-DOGAN REG.VE HES;MUS-DOGAN RE;40X0000000106933;2171
40W000000011142C;40W000003199452Q;11142;TIRE RES;TIRE RES;40X000000009660G;2184
40W000000011143A;40W000003199453O;11143;ADAPAZARI SEKER URT.TES.;ADAPAZARI SE;40X000000010090X;2011
40W0000000111626;40W000003199471M;11162;KMK KUTAHYA URT.TES.;KMK KUTAHYA ;40X000000000298F;2156
40W0000000111820;40W000003199473I;11182;KAZAN DOGALGAZ KOJ.SANT.;KAZAN DOGALG;40X000000010814H;2217
40W000000011183Z;40W000003199474G;11183;CAGLAYAN REG. VE HES(CGLYN-SU STI.);CAGLAYAN REG;40X000000010833D;2209
40W000000011184X;40W0000031994893;11184;CARDAKLI REG. VE HES;CARDAKLI REG;40X000000010815F;2207
40W000000011185V;40W000003199490I;11185;GEMCILER KOJ.TESISI;GEMCILER KOJ;40X000000010794Y;2165
40W000000011186T;40W000003199491G;11186;CAKMAK REG. VE HES;CAKMAK REG. ;40X000000010514T;1858
40W000000011187R;40W000003199492E;11187;SOGUTLU HES;SOGUTLU HES ;40X000000010514T;1859
40W000000011187R;40W000003199492E;11187;SOGUTLU HES;SOGUTLU HES ;40X000000010514T;1859
40W000000011188P;40W000003199493C;11188;SEYIDOGLU REG. VE HES;SEYIDOGLU RE;40X000000010834B;2183
40W000000011202K;40W000003199494A;11202;NUH CIM.ATIK ISIDAN ELK.URT.SANT;NUH CIM.ATIK;40X000000000455P;2028
40W000000011205E;40W0000031994974;11205;KIZILDERE JES-3;KIZILDERE3 J;40X000000000582I;2215
40W000000011205E;40W0000031994974;11205;KIZILDERE JES-3;KIZILDERE3 J;40X000000000582I;2215
40W000000011206C;40W0000031994982;11206;ADIGUZEL BARAJI VE HES(DUZCE AKSU ELK.);ADIGUZEL BAR;40X0000000071803;951
40W000000011207A;40W0000031994990;11207;KEMER BARAJI VE HES;KEMER BARAJI;40X0000000071803;716
40W0000000112088;40W000003199619G;11208;MUTLU MAKARNACILIK KOJEN;MUTLU MAKARN;40X100000010874N;1062
40W000000011222E;40W000003199626J;11222;ALAPLI KOJEN.TES.;ALAPLI KOJEN;40X0000000108537;2177
40W0000000112444;40W000003199651K;11244;AKCANSA EZINE KOJEN;AKCANSA EZIN;40X000000010898M;717
40W0000000112452;40W000003199652I;11245;CIMSA ATIK ISI SANTRALI;CIMSA ATIK I;40X000000010896Q;1708
40W0000000112460;40W000003199654E;11246;BURSA CIMENTO KOJEN;BURSA CIMENT;40X000000010895S;1784
40W0000000112622;40W0000031997663;11262;PETLAS OTOPRODUKTOR TESISI;PETLAS OTOPR;40X000000010974W;914
40W000000011282X;40W000003199769Y;11282;CALIKOBASI HES;CALIKOBASI H;40X000000010894U;2204
40W000000011302G;40W0000031997906;11302;ASKALE CIMENTO E.U.S.;ASKALE CIMEN;40X000000010976S;1823
40W000000011322A;40W000003199809B;11322;GENERJI REG. VE HES;GENERJI REG.;40X000000010973Y;2206
40W0000000113432;40W000003199811O;11343;HATAY KOJENERASYON TESISI(MMK);MMK KOJENERA;40X000000010893W;1432
40W000000011382T;40W000003200005W;11382;AKKOY-I CANSUYU HES;AKKOY-I CANS;40X0000000005114;2270
40W000000011402C;40W000003200006U;11402;SAVSAT HES;SAVSAT HES;40X000000005332G;2238
40W0000000114226;40W000003200108M;11422;ALMUS HIDRO E.S.;ALMUS HIDRO ;40X0000000001615;642
40W0000000114226;40W000003200107O;11422;ALMUS HIDRO E.S.;ALMUS HIDRO ;40X0000000001615;642
40W0000000114234;40W000003200110Z;11423;KOKLUCE HES;KOKLUCE HES;40X0000000001615;1383
40W0000000114242;40W000003200115P;11424;EFE-6 JES;EFE-6 JES;40X100000000620N;2216
40W0000000114420;40W000003200152J;11442;SOGUKSU HES;SOGUKSU HES;40X000000010269G;2219
40W0000000114420;40W000003200152J;11442;SOGUKSU HES;SOGUKSU HES;40X000000010269G;2219
40W000000011462V;40W0000032001692;11462;KARAMENDERES HES;KARAMENDERES;40X000000011094K;2218
40W000000011463T;40W000003200170H;11463;KASTAMONU ENTEGRE-KASTAMONU KOJEN. SANT.;KASTAMONU EN;40X000000000168S;2275
40W000000011465P;40W000003200172D;11465;KASTAMONU ENTEGRE-ADANA KOJEN. SANT.;KSTMONU ENTE;40X000000000168S;2277
40W0000000115028;40W000003200269Z;11502;ITC ANTALYA BIYOKUTLE TESISI;ITC ANTALYA ;40X000000011093M;2233
40W0000000115230;40W0000032002907;11523;GREENECO JES-3;.GREENECO JE;40X000000009550N;2249
40W000000011524Z;40W0000032002915;11524;MANASTIR-ESENKOY RES;MANASTIR-ESE;40X0000000111143;2226
40W000000011525X;40W0000032002923;11525;KUREKDAGI RES;KUREKDAGI RE;40X0000000111151;2225
40W000000011526V;40W0000032002931;11526;AFJES;AFJES;40X100000011133N;2221
40W000000011549J;40W0000032003369;11549;KAROVA RES;KAROVA RES;40X000000010975U;2224
40W000000011562R;40W100003200439N;11562;KUMRULAR BIYOGAZ SANTRALI;KUMRULAR BIY;40X000000011193I;2243
40W000000011582L;40W000003200449X;11582;AZMAK HES PROJELERI(ENTEK);AZMAK HES PR;40X100000000147N;1102
40W0000000116024;40W000003206970T;11602;DEREKOY REG. VE HES;DEREKOY REG.;40X0000000126179;2258
40W000000011622Z;40W0000032004519;11622;NISA BES;NISA BES;40X000000011155Q;2257
40W000000011623X;40W0000032004527;11623;RENOE ACIPAYAM GES;RENOE ACIPAY;40X000000011215Y;2246
40W000000011624V;40W0000032004535;11624;SALIHLI JES-1(SANKO JES);SANKO JES;40X0000000056502;2236
40W000000011625T;40W0000032004543;11625;EGE II-III-IV HES;EGE II-III-I;40X000000011216W;2254
40W000000011626R;40W0000032004551;11626;KUYUCAK JES;KUYUCAK JES;40X000000011174M;2237
40W000000011627P;40W100003200456N;11627;GERIS RES;GERIS RES;40X000000011254O;2235
40W000000011629L;40W000003200458W;11629;KIPAS KAGIT BIYOKUTLE ENR.URT.TESISI;AKIPAS KAGIT;40X0000000097482;2245
40W000000011631Y;40W0000032004608;11631;.UMURLU JES;.UMURLU JES;40X000000011257I;1969
40W000000011632W;40W0000032004616;11632;HAMZABEYLI RES;HAMZABEYLI R;40X000000011134Y;2259
40W000000011632W;40W0000032004616;11632;HAMZABEYLI RES;HAMZABEYLI R;40X000000011134Y;2259
40W000000011635Q;40W0000032004640;11635;.DEMIRCILI RES;.DEMIRCILI R;40X000000011255M;2073
40W000000011636O;40W000003200465Z;11636;DELICE-1 HES;DELICE-1 HES;40X000000011233W;2223
40W000000011637M;40W000003200466X;11637;SUSUZ REG.VE HES;SUSUZ REG.VE;40X000000011256K;2188
40W000000011637M;40W000003200466X;11637;SUSUZ REG.VE HES;SUSUZ REG.VE;40X000000011256K;2188
40W000000011638K;40W000003200467V;11638;KAYSERI SEKER KOJENERASYON-BOGAZLAYAN;KAYSERI SEKE;40X000000002224Y;2006
40W000000011640X;40W000003200489L;11640;KAYSERI SEKER KOJENERASYON-KOCASINAN;.KAYSERI SEK;40X000000002224Y;2015
40W000000011644P;40W000003200493U;11644;TIRE BIYOGAZ ELK.SANT.;.TIRE BIYOGA;40X000000011135W;2244
40W000000011645N;40W000003200494S;11645;MAVIBAYRAK-1BIYOKUTLE ENERJI SANTRALI;MAVIBAYRAK-1;40X000000011234U;2234
40W000000011646L;40W000003200495Q;11646;KALECIK HES(DAGLAR ENR.);KALECIK HES(;40X000000011173O;2239
40W000000011662N;40W0000032005531;11662;VESMEC KIRK-KAB1 COP BIY. SANT.;VESMEC KIRK-;40X100000011214N;2256
40W000000011682H;40W000003200569N;11682;DARICA II HES(ORYA ENR.);DARICA II HE;40X000000011253Q;2214
40W000000011683F;40W0000032005701;11683;DOGAL ENR.BIYOKUTLE ENR.SANT.;DOGAL ENR.BI;40X000000011235S;2241
40W0000000117020;40W000003200589H;11702;CORUM MECITOZU BES;CORUM MECITO;40X000000011262P;2248
40W000000011703Z;40W000003200590W;11703;GOKDAG RES(ILETKEN ENR.);GOKDAG RES(I;40X000000011263N;2251
40W000000011704X;40W000003200591U;11704;GEBZE KOJENERASYON TESISI(MMK);GEBZE KOJENE;40X000000010893W;781
40W000000011705V;40W000003200592S;11705;ELMALI RES(ELMALI ENR.);ELMALI RES(E;40X000000011258G;2252
40W000000011722V;40W000003200629V;11722;TAV EGE ADNAN MENDERES HAV.OTOP.TES.;TAV EGE ADNA;40X000000011264L;2046
40W000000011723T;40W0000032006309;11723;FRITO LAY KOJENERASYON SANTRALI(KOCAELI);FRITO LAY GI;40X000000011274I;720
40W000000011724R;40W0000032006317;11724;TAV ESENBOGA KOJENERASYON TESISI;TAV ESENBOGA;40X000000011273K;890
40W000000011725P;40W0000032006325;11725;ERA ERZINCAN BIYOKUTLE SANT.;ERA ERZINCAN;40X000000011332U;2211
40W000000011726N;40W0000032006333;11726;YAPILCANLAR2 BES;YAPILCANLAR2;40X000000011259E;2266
40W000000011727L;40W0000032006341;11727;KOS ENERJI SANTRALI;KOS ENERJI S;40X000000011153U;2220
40W000000011742P;40W000003200690S;11742;CAYIRHAN SODYUM SULFAT TES. KOJEN. PROJESI;CAYIRHAN SOD;40X0000000002085;2182
40W000000011762J;40W000003200691Q;11762;ZIYARET HES;ZIYARET HES;40X000000011054W;2268
40W000000011763H;40W000003200692O;11763;KARATAS 1 HES ;KARATAS 1 HE;40X000000011260T;2253
40W000000011782D;40W000003200709X;11782;YENICE HES(KILIC ENR.);YENICE HES(K;40X0000000061484;942
40W0000000117849;40W0000032007119;11784;TAV ISTANBUL KOJENERASYON SANTRALI;TAV ISTANBUL;40X000000011347H;1139
40W000000011802X;40W000003200729R;11802;TRAKYA YENISEHIR CAM SAN.A.S OTOP TESISI;TRAKYA YENIS;40X000000011346J;871
40W000000011803V;40W0000032007305;11803;CAN-2 TES;CAN-2 TES;40X000000010377D;2305
40W000000011822R;40W000003200769F;11822;MAKYOL ETILER TICARET MERKEZI KOJENERASYON SANTRALI;MAKYOL ETILE;40X0000000111135;1698
40W000000011842L;40W000003200770U;11842;SUCATI HES(ABDULMECIT INS.);SUCATI HES(A;40X000000011393A;1035
40W000000011842L;40W000003200770U;11842;SUCATI HES(ABDULMECIT INS.);SUCATI HES(A;40X000000011393A;2393
40W000000011844H;40W000003200772Q;11844;DEGIRMENDERE HES(ABDULMECIT INS.);DEGIRMENDERE;40X000000011393A;1233
40W000000011845F;40W000003200773O;11845; KARACAY HES(ABDULMECIT INS.); KARACAY HES;40X000000011393A;1234
40W000000011846D;40W000003200774M;11846; KUZUCULU HES(ABDULMECIT INS.); KUZUCULU HE;40X000000011393A;1238
40W000000011862F;40W000003200809T;11862;YUKARI KALEKOY BARAJI VE HES;YUKARI KALEK;40X000000011074Q;2262
40W0000000118829;40W000003200829N;11882;KIGI BARAJI VE HES;KIGI BARAJI ;40X000000000195P;2267
40W0000000118837;40W0000032008301;11883; ZEYNE HES(DERINCAY); ZEYNE HES(D;40X000000011433O;1237
40W0000000118845;40W100003200831N;11884; BOZYAZI HES(DERINCAY); BOZYAZI HES;40X000000011433O;1231
40W0000000118853;40W000003200832Y;11885; MUT-DERINCAY HES(DERINCAY); MUT-DERINCA;40X000000011433O;1235
40W0000000118861;40W000003200833W;11886; ANAMUR HES(DERINCAY); ANAMUR HES(;40X000000011433O;1229
40W000000011888Y;40W000003200835S;11888;AKSAR-NAZAR HES;AKSAR-NAZAR ;40X000000011261R;2271
40W000000011889W;40W000003200836Q;11889;OLTU HES;OLTU HES;40X0000000112131;2272
40W000000011889W;40W000003200836Q;11889;OLTU HES;OLTU HES;40X0000000112131;2272
40W000000011897X;40W000003200844R;11897;ULKUN REG. VE HES (ULKUN 1,2 HES);ULKUN REG. v;40X000000011434M;2273
40W000000011898V;40W000003200845P;11898;MALATYA COP GAZLASTIRMA YAKMA TESISI;MALATYA COP ;40X000000011276E;2242
40W000000011903R;40W000003203648C;11903;ITC-KA YOZGAT ENERJI URETIM TESISI;ITC-KA YOZGA;40X0000000004207;2278
40W000000011904P;40W000003203714P;11904;ASAS ALUMINYUM SAN.VE TIC.A.S URETIM TESISI;ASAS ALUMINY;40X000000004489P;1652
40W000000011904P;40W000003203714P;11904;ASAS ALUMINYUM SAN.VE TIC.A.S URETIM TESISI;ASAS ALUMINY;40X000000004489P;2250
40W000000011922N;40W000003203754D;11922;PAMUKOVA SANTRALI(AKTUL);PAMUKOVA SAN;40X000000011374E;2306
40W000000011970C;40W000003203803Q;11970;TURKOGLU KOJENERASYON TESISI;TURKOGLU KOJ;40X000000011375C;2282
40W0000000119833;40W000003203810T;11983;PIR ENERJI URETIM TESISI;PIR ENERJI U;40X000000011413U;2260
40W000000011986Y;40W000003203813N;11986;NAKSAN KOJENERASYON TESISI;NAKSAN KOJEN;40X000000011454G;1064
40W000000011987W;40W000003203814L;11987;AKDAG RES(AHSEN ENR.);AKDAG RES(AH;40X000000011345L;2285
40W000000011988U;40W000003203815J;11988;SELCUK IPLIK KOJENERASYON SANTRALI;SELCUK IPLIK;40X000000005129D;1065
40W000000012002N;40W000003203816H;12002;FRITO LAY KOJENERASYON SANTRALI(MERSIN);FRITO LAY KO;40X000000011274I;1706
40W000000012003L;40W000003203817F;12003;BURTEKS TERMIK-KOJENERASYON SANTRALI;BURTEKS TERM;40X0000000114758;2029
40W000000012006F;40W000003203820Q;12006;GURTEKS IPLIK KOJENERASYON SANTRALI;GURTEKS IPLI;40X000000011473C;1430
40W000000012007D;40W000003203821O;12007;GURTEKS SENTETIK 2 KOJENERASYON SANTRALI;GURTEKS SENT;40X000000011473C;1745
40W000000012008B;40W0000032038298;12008;BULGURKAYA HES;Bulgurkaya H;40X000000011456C;2284
40W000000012023F;40W000003203870B;12023;MENZELET HES;.MENZELET HE;40X000000011455E;1004
40W000000012024D;40W0000032038727;12024;KILAVUZLU HES;.KILAVUZLU H;40X000000011455E;1029
40W000000012025B;40W000003204712O;12025;GONEN HES;.GONEN HES;40X0000000003413;1521
40W000000012042B;40W000003203909A;12042;TAT TEKSTIL URETIM TESISI;Tat TekstIl ;40X000000009429I;1937
40W0000000120439;40W000003203910P;12043;KARTEPE BIYOKUTLE-PIROLIZ SIVISI VE GAZI ENR.SANTRALI;KARTEPE BIYO;40X0000000114936;2293
40W000000012103H;40W000003204031B;12103;DURKAR 1 TERMIK-KOJENERASYON SANTRALI;DURKAR 1 TER;40X000000011513Q;1873
40W000000012122D;40W000003204069N;12122;.MANYAS HES;.MANYAS HES;40X000000011533K;1700
40W000000012182W;40W000003204189D;12182;ELBIZ REG. VE HES;ELBIZ REG. v;40X000000010813J;2294
40W000000012183U;40W000003204190S;12183;BAGLAR RES (BAGLAR ELK.URT.A.S.);BAGLAR RES;40X0000000113964;2328
40W000000012184S;40W000003204191Q;12184;GUMUSOREN BARAJI VE HES;GUMUSOREN BA;40X000000004069A;2309
40W000000012185Q;40W000003204192O;12185;MODERN ENERJI/ORMAN KAYNAKLI YAN URUNLERDEN ENERJI URETIM TESISI;MODERN ENERJ;40X000000000132C;2297
40W000000012202F;40W000003204270U;12202;SOMA KOLIN TERMIK SANTRALI(LINYIT);SOMA KOLIN T;40X000000011535G;2391
40W0000000122229;40W000003204711Q;12222;SUTCULER HES;SUTCULER HES;40X000000011795R;1618
40W0000000122423;40W000003204329N;12242;ERZURUM ELEKTRIK URETIM TESISI;ERZURUM ELEK;40X0000000115754;2299
40W000000012245Y;40W000003204360T;12245;ALACATI RES(EUAS);ALACATI RES(;40X000000000195P;749
40W000000012262Y;40W000003204369B;12262;KURTINI RES;KURTINI RES;40X000000011615I;2300
40W000000012282S;40W000003204370Q;12282;GOLTAS ATIK ISI SANTRALI;GOLTAS ATIK ;40X000000011636A;2386
40W000000012285M;40W0000032043798;12285;DENIZLI / HONAZ KOJENERASYON SANTRALI;DENIZLI / HO;40X0000000003340;2310
40W0000000123063;40W000003204419M;12306;KAZANKAYA REG. VE INCESU HES;KAZANKAYA RE;40X0000000004215;1395
40W0000000123225;40W000003204444N;12322;MIS ALASEHIR JES;MIS ALASEHIR;40X000000011617E;2327
40W0000000123233;40W000003204445L;12323;AKINCI HES(FIRAT URT.);AKINCI HES(F;40X0000000116572;2341
40W0000000123241;40W000003204446J;12324;EBER RES;EBER RES;40X0000000116564;2316
40W000000012327W;40W000003204449D;12327;KAVAK REG. VE HES (ARHAVI  URT.);KAVAK REG. v;40X000000011716C;2313
40W000000012343Y;40W000003204537G;12343;BUHARKENT JES;BUHARKENT JE;40X000000011644B;2317
40W000000012344W;40W000003204538E;12344;CALA REG. VE HES;CALA REG. ve;40X000000011715E;2319
40W000000012345U;40W000003204539C;12345;ALIBEY RES (ALIBEY RES A.S.);ALIBEY RES (;40X000000011640J;2326
40W000000012346S;40W000003204541P;12346;OMICRON ERCIS GES;OMICRON ERCI;40X0000000116378;2322
40W000000012347Q;40W000003204542N;12347;OMICRON ENGIL208 GES;OMICRON ENGI;40X0000000116378;2321
40W000000012348O;40W000003204543L;12348;YAYSUN GES;YAYSUN GES;40X000000011659Z;2329
40W0000000123500;40W000003204556C;12350;ME-SE GES;ME-SE GES;40X000000011714G;2330
40W000000012351Z;40W000003204557A;12351;KOCAMAN REG. VE HES;KOCAMAN REG.;40X000000011641H;2332
40W000000012351Z;40W000003204557A;12351;KOCAMAN REG. VE HES;KOCAMAN REG.;40X000000011641H;2332
40W000000012352X;40W000003204761B;12352;CEKEREK HES(REIS RS);CEKEREK HES(;40X0000000118176;2387
40W000000012353V;40W000003204560L;12353;PINAR HES(AGE ENR.);PINAR HES(AG;40X000000004510N;1033
40W000000012353V;40W000003204560L;12353;PINAR HES(AGE ENR.);PINAR HES(AG;40X000000004510N;1033
40W000000012354T;40W000003204561J;12354;BIENTAS AKSEHIR ELEKTRIK URETIM TESISI;BIENTAS AKSE;40X0000000115754;2396
40W000000012356P;40W000003204573C;12356;BIENTAS KASINHANI ELK. URT.TESISI;BIENTAS KASI;40X0000000115754;2355
40W000000012357N;40W000003204574A;12357;EFE-7 JES;EFE-7 JES;40X100000000620N;2335
40W000000012359J;40W0000032045766;12359;ERKAR ENERJI URETIM TESISI;ERKAR ENERJI;40X000000011642F;2340
40W000000012360Y;40W0000032045774;12360;CANAKCI 1 REGULATORU VE HES;CANAKCI 1 RE;40X0000000117617;2333
40W000000012362U;40W0000032045790;12362;KARATEPE BIYOKUTLE ELEKTRIK URETIM TESISI;KARATEPE BIY;40X0000000004118;2373
40W000000012364Q;40W0000032061105;12364;GEMKOPRU REG VE HES;GEMKOPRU REG;40X000000009428K;2343
40W000000012365O;40W000003204582B;12365;OZDILEK WYNDHAM HOTEL TRIJENERASYON TESISI;OZDILEK WYND;40X0000000116394;2307
